"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"5507","Argosy University-The Art Institute of California-Los Angeles","Santa Monica","CA","90405-3035","0.2757","NULL","NULL","0.2942518248","0.2045","0","0","0","0","0","0","0","0.2487","NULL","NULL","NULL","NULL",1
"5508","American University of Health Sciences","Signal Hill","CA","90755-3612","NULL","NULL","NULL","0.6363636364","0","0","0","0","0","0","0","0","0.8958","NULL","NULL","NULL","NULL",1
"5509","Career Networks Institute","Orange","CA","92868-4710","NULL","NULL","NULL","0.7517241379","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5510","Monty Tech","Fitchburg","MA","01420","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5511","CHOICE High School and Technical Center","Fort Walton Beach","FL","32547","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5512","Lincoln Technical Institute-Lincoln","Lincoln","RI","02865","NULL","NULL","NULL","0.6144519884","0.059","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5513","Wayne County Schools Career Center","Smithville","OH","44677","NULL","NULL","NULL","0.661971831","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5514","Blessing Hospital School of Medical Laboratory Technology","Quincy","IL","62305-7005","NULL","NULL","NULL","0.76","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5515","Carolinas College of Health Sciences","Charlotte","NC","28203-2861","0.2727","NULL","NULL","0.6605504587","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5516","Lester E Cox Medical Center-School of Medical Technology","Springfield","MO","65807-5210","NULL","NULL","NULL","0.4594594595","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5517","Western Governors University","Salt Lake City","UT","84107","NULL","NULL","NULL","0.2482365708","0.1732","0","0","0","0","0","0","0","0.1636","NULL","NULL","NULL","NULL",1
"5518","Santa Barbara Business College-Ventura","Ventura","CA","93003","NULL","NULL","NULL","0.4551971326","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5519","Sullivan and Cogliano Training Center","Miami Gardens","FL","33014","NULL","NULL","NULL","0.5165876777","0.2571","0.0243","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5520","Herzing University-Kenner","Kenner","LA","70062","0.7759","NULL","NULL","0.3382099828","0.1193","0","0.0826","0","0","0","0","0","0.2826","NULL","NULL","NULL","NULL",1
"5521","Spencerian College-Lexington","Lexington","KY","40504","NULL","NULL","NULL","0.0571210967","0.1643","0","0.1643","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5522","Florida Gulf Coast University","Fort Myers","FL","33965-6565","0.699","570","24","0.3293455313","0.0052","0.0197","0","0.0308","0.0052","0","0.0017","0","0.4653","NULL","NULL","NULL","NULL",1
"5523","Seacoast Career Schools-Sanford Campus","Sanford","ME","04073","NULL","NULL","NULL","0.6455142232","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5524","Little Priest Tribal College","Winnebago","NE","68071-0270","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5525","National Labor College","Silver Spring","MD","20903-1706","NULL","NULL","NULL","NULL","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5526","ITT Technical Institute-Richardson","Richardson","TX","75080","0.3514","NULL","NULL","0.3123644252","0.3462","0","0.5495","0","0","0","0","0","0.3176","NULL","NULL","NULL","NULL",1
"5527","South Louisiana Community College","Lafayette","LA","70506-4109","NULL","NULL","NULL","PrivacySuppressed","0","0","0.0308","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5528","HRDE-Stanley Technical Institute-Parkersburg","Parkersburg","WV","26101","NULL","NULL","NULL","PrivacySuppressed","1","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5529","Pima Medical Institute-Chula Vista","Chula Vista","CA","91910","NULL","NULL","NULL","0.7118935165","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5530","Lincoln College of Technology-Marietta","Marietta","GA","30067","NULL","NULL","NULL","0.6144519884","0.0575","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5531","Academy of Hair Design-Lufkin","Lufkin","TX","75904","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5532","Academy of Hair Design-Beaumont","Beaumont","TX","77701-4650","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5533","Baltimore School of Massage-Linthicum","Linthicum","MD","21090","NULL","NULL","NULL","0.7494252874","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5534","Charter College-Canyon Country","Canyon Country","CA","91351","NULL","NULL","NULL","0.6513994911","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5535","David Demuth Institute of Cosmetology","Richmond","IN","47374-4101","NULL","NULL","NULL","0.5925925926","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5536","Toni & Guy Hairdressing Academy-Worcester","Worcester","MA","01605-2213","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5537","Northwest HVAC/R Training Center","Spokane","WA","99207","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5538","L T International Beauty School","Philadelphia","PA","19130","NULL","NULL","NULL","0.5614035088","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5539","Michigan Jewish Institute","W Bloomfield","MI","48322-3032","0.6471","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.7222","NULL","NULL","NULL","NULL",1
"5540","Myotherapy Institute","Lincoln","NE","68506","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5541","Florida College of Integrative Medicine","Orlando","FL","32809-5721","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5542","New Professions Technical Institute","Miami","FL","33134","NULL","NULL","NULL","0.1329787234","0.1846","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5543","Strand College of Hair Design","Myrtle Beach","SC","29572","NULL","NULL","NULL","0.5263157895","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5544","Cosmetology Career Institute","Greenville","TX","75402","NULL","NULL","NULL","0.3939393939","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5545","Branford Hall Career Institute-Southington Campus","Southington","CT","06489","NULL","NULL","NULL","0.6154133932","0.1695","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5546","City College-Miami","Miami","FL","33156","NULL","NULL","NULL","0.3924268503","0","0","0","0","0","0","0","0","0.3111","NULL","NULL","NULL","NULL",1
"5547","ITT Technical Institute-Arnold","Arnold","MO","63010","0.4481","NULL","NULL","0.3123644252","0.4903","0","0.2741","0","0","0","0","0","0.2857","NULL","NULL","NULL","NULL",1
"5548","ITT Technical Institute-Oak Brook","Oak Brook","IL","60523","0.3478","NULL","NULL","0.3123644252","0.4667","0","0.5222","0","0","0","0","0","0.3824","NULL","NULL","NULL","NULL",1
"5549","ITT Technical Institute-Albany","Albany","NY","12205","0.3539","NULL","NULL","0.3123644252","0.8318","0","0.1682","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5550","ITT Technical Institute-Liverpool","Liverpool","NY","13088-6651","0.3548","NULL","NULL","0.3123644252","0.766","0","0.234","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5551","Ilisagvik College","Barrow","AK","99723","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5552","The Community College of Baltimore County","Baltimore","MD","21237","NULL","NULL","NULL","0.0863609291","0.0293","0.0019","0.0351","0","0","0","0","0.0019","NULL","NULL","NULL","NULL","NULL",2
"5553","Golf Academy of America-Myrtle Beach","Myrtle Beach","SC","29579","0.9381","NULL","NULL","0.3519594975","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5554","Florida Coastal School of Law","Jacksonville","FL","32256","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5555","White Earth Tribal and Community College","Mahnomen","MN","56557","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5556","Centura College-North Charleston","North Charleston","SC","29406-9235","NULL","NULL","NULL","0.4559043348","0.0463","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5557","Blue Cliff College-Metairie","Metairie","LA","70002-5714","NULL","NULL","NULL","0.5115606936","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5558","Creative Images Institute of Cosmetology-North Dayton","Dayton","OH","45414","NULL","NULL","NULL","0.5087719298","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5559","Dewey University-Carolina","Carolina","PR","00986","NULL","NULL","NULL","0.0243111831","0","0","0.1478","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5560","Yeshiva College of the Nations Capital","Silver  Spring","MD","20902","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5561","University of Phoenix-South Florida Campus","Plantation","FL","33324-1393","NULL","NULL","NULL","0.2271964424","0.0311","0","0","0","0","0","0","0","0.2116","NULL","NULL","NULL","NULL",1
"5562","University of Phoenix-North Florida Campus","Jacksonville","FL","32216-0959","NULL","NULL","NULL","0.2271964424","0.0588","0","0","0","0","0","0","0","0.1232","NULL","NULL","NULL","NULL",1
"5563","University of Phoenix-West Florida Campus","Temple Terrace","FL","33637-1920","NULL","NULL","NULL","0.2271964424","0.0859","0","0","0","0","0","0","0","0.1685","NULL","NULL","NULL","NULL",1
"5564","University of Phoenix-Maryland","Columbia","MD","21045-5423","NULL","NULL","NULL","0.2271964424","0.1978","0","0","0","0","0","0","0","0.0963","NULL","NULL","NULL","NULL",1
"5565","University of Phoenix-Oklahoma City Campus","Oklahoma City","OK","73116-8244","NULL","NULL","NULL","0.2271964424","0.1172","0","0","0","0","0","0","0","0.1141","NULL","NULL","NULL","NULL",1
"5566","University of Phoenix-Tulsa Campus","Tulsa","OK","74134-1412","NULL","NULL","NULL","0.2271964424","0.1057","0","0","0","0","0","0","0","0.1478","NULL","NULL","NULL","NULL",1
"5567","Louisiana State University Health Sciences Center-Shreveport","Shreveport","LA","71103","NULL","NULL","NULL","0.8461538462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5568","Central Career Institute LLC","South Plainfield","NJ","07080-2408","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5569","Franklin Career Institute","Hempstead","NY","11550-3003","NULL","NULL","NULL","0.0625","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5570","Montessori Institute of Milwaukee","Milwaukee","WI","53207-3074","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5571","Pryor Beauty College","Pryor","OK","74361","NULL","NULL","NULL","0.3076923077","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5572","Argosy University-Phoenix","Phoenix","AZ","85021","NULL","NULL","NULL","0.2256376717","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5573","Mr Leon's School of Hair Design-Lewiston","Lewiston","ID","83501","NULL","NULL","NULL","0.7083333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5574","Vatterott College-St Joseph","Saint Joseph","MO","64506","NULL","NULL","NULL","0.5744966443","0.1356","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5575","Vatterott College-Sunset Hills","Sunset Hills","MO","63127-1516","NULL","NULL","NULL","0.5213301982","0.1792","0","0.1039","0","0","0","0","0","0.7297","NULL","NULL","NULL","NULL",1
"5576","Anthem College-Orlando","Orlando","FL","32803","NULL","NULL","NULL","0.4980821918","0.0022","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5577","Southwest Acupuncture College-Boulder","Boulder","CO","80301","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5578","Utah College of Massage Therapy-Utah Valley","Orem","UT","84057","NULL","NULL","NULL","0.6847781004","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5579","Valley Beauty School","Parkersburg","WV","26101","NULL","NULL","NULL","0.4423076923","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5580","River Parishes Community College","Gonzales","LA","70737","NULL","NULL","NULL","0.0664206642","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5581","Los Angeles Film School","Hollywood","CA","90028-7318","NULL","NULL","NULL","0.6533333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5582","Argosy University-Orange County","Orange","CA","92868","NULL","NULL","NULL","0.2256376717","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5583","Dewey University-Bayamon","Bayamon","PR","00959-0000","NULL","NULL","NULL","0.0243111831","0","0","0.1786","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5584","National American University-Bloomington","Bloomington","MN","55425-5550","NULL","NULL","NULL","0.1421239637","0.0811","0","0","0","0","0","0","0","0.1538","NULL","NULL","NULL","NULL",1
"5585","A.B.I. School of Barbering & Cosmetology of Chelsea Inc.","New York","NY","10001-5271","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5586","Century College","San Juan","PR","00907","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5587","Connecticut Training Centers Inc","East Hartford","CT","06108","NULL","NULL","NULL","0.578358209","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5588","FINE Mortuary College","Norwood","MA","02062","NULL","NULL","NULL","0.4814814815","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5589","International Baptist College and Seminary","Chandler","AZ","85286","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.4545","NULL","NULL","NULL","NULL",1
"5590","The Medical Arts School","Raleigh","NC","27616","NULL","NULL","NULL","0.78125","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5591","Fortis College-Foley","Foley","AL","36535","NULL","NULL","NULL","0.2023346304","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5592","Medical Training College","Baton Rouge","LA","70816-5820","NULL","NULL","NULL","0.6413043478","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5593","Mattia College","Miami","FL","33175","NULL","NULL","NULL","0.7368421053","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5594","Toni & Guy Hairdressing Academy-Plano","Plano","TX","75093","NULL","NULL","NULL","0.7553191489","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5595","Universal Career Community College Inc","Santurce","PR","00902","NULL","NULL","NULL","PrivacySuppressed","0.0391","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5596","University of Connecticut-Tri-Campus","Waterbury","CT","06702","0.6233","560","NULL","0.6137114537","0.0022","0.0699","0","0.0719","0.011","0","0.0121","0","0.4967","NULL","NULL","NULL","NULL",1
"5597","University of Connecticut-Avery Point","Groton","CT","06340-6097","0.6609","570","NULL","0.6137114537","0.0022","0.0699","0","0.0719","0.011","0","0.0121","0","0.452","NULL","NULL","NULL","NULL",1
"5598","University of Connecticut-Stamford","Stamford","CT","06901-2315","0.5287","570","NULL","0.6137114537","0.0022","0.0699","0","0.0719","0.011","0","0.0121","0","0.5497","NULL","NULL","NULL","NULL",1
"5599","Capri Institute of Hair Design-Succasunna","Succasunna","NJ","07876","NULL","NULL","NULL","0.6666666667","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5600","ITT Technical Institute-Saint Rose","Saint Rose","LA","70087","0.4391","NULL","NULL","0.3123644252","0.4556","0","0.2833","0","0","0","0","0","0.2443","NULL","NULL","NULL","NULL",1
"5601","ITT Technical Institute-Richmond","Richmond","VA","23235-5139","0.3917","NULL","NULL","0.3123644252","0.3779","0","0.2903","0","0","0","0","0","0.3523","NULL","NULL","NULL","NULL",1
"5602","Baton Rouge Community College","Baton Rouge","LA","70806","NULL","NULL","NULL","PrivacySuppressed","0","0","0.0586","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5603","ITT Technical Institute-Lathrop","Lathrop","CA","95330","0.3792","NULL","NULL","0.3123644252","0.2727","0","0.4036","0","0","0","0","0","0.3853","NULL","NULL","NULL","NULL",1
"5604","International Yacht Restoration School","Newport","RI","02840","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5605","Linfield College-School of Nursing","Portland","OR","97210-2932","NULL","NULL","NULL","0.6711409396","0","0","0","0","0","0","0","0","0.6774","NULL","NULL","NULL","NULL",1
"5606","Linfield College-Online and Continuing Education","McMinnville","OR","97128-6894","NULL","NULL","NULL","0.6711409396","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5607","Academy of Massage Therapy","Hackensack","NJ","07601","NULL","NULL","NULL","0.7450980392","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5608","Star Career Academy-Syosset","Syosset","NY","11791-5311","NULL","NULL","NULL","0.755","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5609","Midwest Technical Institute-Springfield","Springfield","IL","62707","NULL","NULL","NULL","0.7346041056","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5610","Oklahoma Health Academy-Tulsa","Tulsa","OK","74105","NULL","NULL","NULL","0.6369047619","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5611","Oklahoma Health Academy-Moore","Moore","OK","73160","NULL","NULL","NULL","0.6","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5612","Advanced Barber College and Hair Design","Weslaco","TX","78596","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5613","The College of Health Care Professions-Austin","Austin","TX","78752-3630","NULL","NULL","NULL","0.645631068","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5614","The English Center","Oakland","CA","94607","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5615","ICDC College","Huntington Park","CA","90255","NULL","NULL","NULL","0.7136782424","0.0188","0","0.001","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5616","Monteclaro Escuela de Hoteleria y Artes Culinarias","Rio Grande","PR","00745-0000","0.9474","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5617","New Community Workforce Development Center","Newark","NJ","07103","NULL","NULL","NULL","0.0855855856","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5618","Dallas Nursing Institute","Dallas","TX","75243","0.9218","NULL","NULL","0.6959459459","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5619","Professional Golfers Career College","Temecula","CA","92591","NULL","NULL","NULL","0.75","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5620","Chester Career College","CHESTER","VA","23836","NULL","NULL","NULL","0.4788029925","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5621","Milan Institute-San Antonio Ingram","San Antonio","TX","78238","NULL","NULL","NULL","0.5674044266","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5622","Westwood College-Anaheim","Anaheim","CA","92806","NULL","NULL","NULL","0.1528804815","0.2585","0","0.0195","0","0","0","0","0","0.4259","NULL","NULL","NULL","NULL",1
"5623","Rudae's School of Beauty Culture-Ft Wayne","Fort Wayne","IN","46825-5444","NULL","NULL","NULL","0.8071428571","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5624","InterCoast Colleges-Burbank","Burbank","CA","91502","NULL","NULL","NULL","0.6222222222","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5625","Carrington College California-Antioch","Antioch","CA","94509","1","NULL","NULL","0.6651559584","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5626","Carrington College-San Jose","San Jose","CA","95138","0.9971","NULL","NULL","0.6651559584","0.0372","0","0.0437","0","0","0","0","0.0016","NULL","NULL","NULL","NULL","NULL",2
"5627","Lincoln Technical Institute-Cromwell","Cromwell","CT","06416","NULL","NULL","NULL","0.6381832179","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5628","Stevens-Henager College","Murray","UT","84123-5671","NULL","NULL","NULL","0.4015904573","0.1045","0","0","0","0","0","0","0","0.6885","NULL","NULL","NULL","NULL",1
"5629","Brookline College-Tucson","Tucson","AZ","85711","NULL","NULL","NULL","0.5538461538","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5630","Everest Institute-Jonesboro","Jonesboro","GA","30236-1214","NULL","NULL","NULL","0.6805031447","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5631","McCann School of Business & Technology","Pottsville","PA","17901","NULL","NULL","NULL","0.3889334403","0.1013","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5632","Carrington College-Pleasant Hill","Pleasant Hill","CA","94523","1","NULL","NULL","0.6651559584","0.0078","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5633","Ridley-Lowell Business & Technical Institute-Poughkeepsie","Poughkeepsie","NY","12601","NULL","NULL","NULL","0.4787234043","0.1807","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5634","Florida College of Natural Health-Maitland","Maitland","FL","32751","NULL","NULL","NULL","0.6363636364","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5635","Florida College of Natural Health-Bradenton","Bradenton","FL","34208","NULL","NULL","NULL","0.6363636364","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5636","Modern Hairstyling Institute-Carolina","Carolina","PR","00980","0.8553","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5637","University of Phoenix-Southern Colorado Campus","Colorado Springs","CO","80919-2221","NULL","NULL","NULL","0.2271964424","0.0568","0","0","0","0","0","0","0","0.1667","NULL","NULL","NULL","NULL",1
"5638","University of Phoenix-West Michigan Campus","Grand Rapids","MI","49544-1683","NULL","NULL","NULL","0.2271964424","0.0467","0","0","0","0","0","0","0","0.0971","NULL","NULL","NULL","NULL",1
"5639","Stratford University","Fairfax","VA","22030","NULL","NULL","NULL","0.3446808511","0.2151","0","0.0108","0","0","0","0","0","0.4118","NULL","NULL","NULL","NULL",1
"5640","Universal Technical Institute of California Inc","Rancho Cucamonga","CA","91730-0000","NULL","NULL","NULL","0.6871589085","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5641","American InterContinental University-Atlanta","Atlanta","GA","30328","0.9581","NULL","NULL","0.3410359049","0.0514","0","0","0","0","0","0","0","0.1549","NULL","NULL","NULL","NULL",1
"5642","American InterContinental University-South Florida","Weston","FL","33326","0.4343","NULL","NULL","0.3410359049","0.0598","0","0","0","0","0","0","0","0.239","NULL","NULL","NULL","NULL",1
"5643","University of Phoenix-Philadelphia Campus","Wayne","PA","19087-2121","NULL","NULL","NULL","0.2271964424","0.0909","0","0","0","0","0","0","0","0.0538","NULL","NULL","NULL","NULL",1
"5644","University of Phoenix-Pittsburgh Campus","Pittsburgh","PA","15276-0119","NULL","NULL","NULL","0.2271964424","0.1667","0","0","0","0","0","0","0","0.1216","NULL","NULL","NULL","NULL",1
"5645","Everest Institute-Decatur","Decatur","GA","30035","NULL","NULL","NULL","0.6122733612","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5646","Everest College-Chesapeake","Chesapeake","VA","23320","0.694","NULL","NULL","0.672427337","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5647","Everest Institute-Greenspoint","Houston","TX","77060","0.7982","NULL","NULL","0.5888256942","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5648","The Academy of Hair Design Six","Hattiesburg","MS","39401-7569","NULL","NULL","NULL","0.3461538462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5649","Eastern West Virginia Community and Technical College","Moorefield","WV","26836-0000","NULL","NULL","NULL","NULL","0","0","0.0196","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5650","Aviation Institute of Maintenance-Indianapolis","Indianapolis","IN","46241","NULL","NULL","NULL","0.3818181818","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5651","Branford Hall Career Institute-Springfield Campus","Springfield","MA","01104","NULL","NULL","NULL","0.6154133932","0.0528","0","0.0528","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5652","Remington College-Little Rock Campus","Little Rock","AR","72204","NULL","NULL","NULL","0.5316666667","0.0168","0","0.0288","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5653","Newbridge College-San Diego East","El Cajon","CA","92020-3057","NULL","NULL","NULL","0.6046511628","0","0","0.0345","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5654","Everest University-Jacksonville","Jacksonville","FL","32256-1240","0.7962","NULL","NULL","0.3052228079","0","0","0","0","0","0","0","0","0.2036","NULL","NULL","NULL","NULL",1
"5655","Harrison College-Fort Wayne","Fort Wayne","IN","46825-4911","0.6667","NULL","NULL","0.3581936367","0","0","0","0","0","0","0","0","0.4634","NULL","NULL","NULL","NULL",1
"5656","IVAEM College","Caguas","PR","00725-0000","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5657","Midwest College of Oriental Medicine-Chicago","Chicago","IL","60613-1429","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
